FraudFound_P,PolicyNumber,Age,RepNumber,Month,MonthClaimed,DayOfWeek,Make,DayOfWeekClaimed,WeekOfMonth,WeekOfMonthClaimed
0,2250,29,6,Mar,Mar,Thursday,Toyota,Monday,2,3
0,2251,21,16,Mar,Mar,Tuesday,Toyota,Tuesday,1,1
0,2252,27,7,Jun,Jun,Friday,Honda,Monday,2,2
0,2253,30,14,Apr,Apr,Friday,Toyota,Monday,4,4
1,2254,0,8,Mar,Mar,Wednesday,Honda,Friday,4,4
0,2255,26,8,Dec,Dec,Friday,Pontiac,Monday,1,1
0,2256,35,14,Apr,Apr,Wednesday,Toyota,Wednesday,1,4
0,2257,27,5,Mar,Apr,Saturday,Pontiac,Friday,4,1
0,2258,29,7,Feb,Mar,Friday,Toyota,Friday,4,2
0,2259,42,16,May,May,Wednesday,Mazda,Thursday,2,2
0,2260,39,9,Apr,Apr,Wednesday,Honda,Wednesday,3,4
0,2261,48,13,Jun,Jun,Monday,Pontiac,Friday,2,3
0,2262,28,2,Jun,Jun,Saturday,Honda,Monday,1,1
0,2263,41,12,Jul,Jul,Saturday,Honda,Tuesday,2,2
0,2264,60,10,Aug,Aug,Monday,Mazda,Thursday,3,3
0,2265,42,16,Aug,Sep,Thursday,Pontiac,Monday,2,1
0,2266,26,5,Aug,Aug,Friday,Ford,Friday,1,2
0,2267,31,3,Sep,Sep,Thursday,Honda,Tuesday,1,2
0,2268,38,11,Aug,Sep,Tuesday,Pontiac,Monday,5,1
0,2269,27,9,Oct,Oct,Monday,Pontiac,Monday,1,1
0,2270,37,12,Nov,Nov,Wednesday,Toyota,Thursday,2,2
0,2271,55,15,Nov,Nov,Wednesday,Pontiac,Thursday,2,2
1,2272,73,1,Mar,Mar,Thursday,Toyota,Friday,4,4
0,2273,34,7,Dec,Dec,Friday,Pontiac,Monday,2,2
0,2274,31,12,Dec,Dec,Friday,Mazda,Thursday,2,3
0,2275,32,5,Apr,Apr,Wednesday,Saab,Thursday,3,3
0,2276,30,15,Apr,May,Saturday,Honda,Wednesday,3,3
0,2277,35,13,Apr,May,Saturday,Toyota,Monday,5,3
0,2278,38,12,Jun,Jul,Friday,VW,Monday,5,3
0,2279,55,5,Jun,Jul,Tuesday,Toyota,Monday,4,1
0,2280,31,4,Jun,Jun,Monday,Toyota,Monday,3,3
0,2281,32,7,Aug,Aug,Saturday,Mazda,Monday,3,4
0,2282,41,8,Aug,Aug,Monday,Chevrolet,Monday,3,3
0,2283,30,4,Sep,Sep,Sunday,Toyota,Monday,3,3
0,2284,33,1,Nov,Nov,Monday,Pontiac,Tuesday,3,4
0,2285,64,13,Aug,Nov,Tuesday,Honda,Wednesday,3,1
0,2286,21,10,Apr,May,Thursday,Toyota,Wednesday,5,2
0,2287,60,5,Jun,Jun,Friday,Toyota,Friday,1,3
0,2288,53,8,May,May,Tuesday,Toyota,Wednesday,4,4
0,2289,32,1,Jul,Aug,Thursday,Mazda,Tuesday,4,2
0,2290,29,1,Sep,Nov,Wednesday,Honda,Monday,4,4
0,2291,61,14,Sep,Sep,Tuesday,Accura,Monday,2,3
0,2292,25,2,Sep,Nov,Monday,Honda,Wednesday,2,2
1,2293,52,10,Mar,Apr,Thursday,Chevrolet,Friday,4,1
0,2294,53,14,Nov,Dec,Monday,Toyota,Wednesday,4,2
0,2295,47,16,Nov,Nov,Friday,Nisson,Wednesday,1,2
0,2296,39,5,Nov,Nov,Thursday,Saab,Friday,1,1
0,2297,49,2,May,Jun,Monday,Toyota,Thursday,5,1
0,2298,34,1,May,Jun,Friday,Mazda,Thursday,4,3
0,2299,40,16,May,Jul,Saturday,Saab,Wednesday,4,3
0,2300,16,4,Jun,Jun,Tuesday,Honda,Thursday,1,2
0,2301,44,9,Jun,Jun,Friday,Mazda,Friday,1,3
0,2302,28,1,Sep,Sep,Monday,Pontiac,Monday,1,1
0,2303,51,4,Dec,Dec,Friday,Chevrolet,Friday,3,3
0,2304,23,8,Sep,Oct,Saturday,Toyota,Monday,5,1
0,2305,28,16,Aug,Sep,Friday,Honda,Monday,4,2
0,2306,42,10,Jan,Jan,Monday,Pontiac,Monday,2,4
0,2307,66,6,Mar,Mar,Monday,Chevrolet,Wednesday,3,3
0,2308,44,15,Jan,Jan,Saturday,Pontiac,Tuesday,4,4
0,2309,52,10,Dec,Dec,Thursday,Toyota,Monday,1,2
0,2310,59,9,Sep,Sep,Friday,Mazda,Tuesday,3,3
0,2311,30,11,Oct,Oct,Monday,Chevrolet,Monday,3,4
0,2312,34,12,Mar,Apr,Friday,Honda,Wednesday,4,4
0,2313,37,3,Jul,Jul,Tuesday,Pontiac,Tuesday,3,3
1,2314,50,1,Mar,Apr,Friday,Honda,Monday,4,1
0,2315,43,7,Mar,Mar,Thursday,Chevrolet,Tuesday,4,5
0,2316,44,11,Jun,Jun,Wednesday,Pontiac,Wednesday,1,2
0,2317,32,16,May,Jun,Tuesday,Mazda,Monday,5,1
1,2318,42,1,Mar,Apr,Saturday,Pontiac,Friday,4,1
0,2319,21,13,Jan,Jan,Thursday,Chevrolet,Tuesday,2,4
0,2320,34,1,Jan,Jan,Friday,Honda,Thursday,3,3
0,2321,55,12,Dec,Mar,Friday,Mazda,Wednesday,4,3
0,2322,0,13,Jan,Feb,Tuesday,Honda,Thursday,4,3
0,2323,40,2,Sep,Apr,Tuesday,Pontiac,Wednesday,4,4
0,2324,45,9,Nov,Nov,Saturday,Chevrolet,Tuesday,4,5
0,2325,38,11,Nov,Nov,Sunday,Pontiac,Monday,4,5
0,2326,32,1,Dec,Nov,Sunday,Pontiac,Tuesday,4,3
0,2327,35,16,Oct,Nov,Sunday,Chevrolet,Wednesday,4,2
0,2328,34,8,Oct,Nov,Thursday,Mazda,Thursday,3,2
0,2329,35,4,Oct,Dec,Monday,Chevrolet,Tuesday,1,2
0,2330,37,6,Aug,Aug,Tuesday,Honda,Wednesday,1,1
0,2331,35,5,Aug,Aug,Wednesday,Toyota,Friday,1,1
0,2332,53,2,Jul,Nov,Saturday,Honda,Monday,4,2
0,2333,31,6,Jul,Jul,Tuesday,Honda,Tuesday,1,1
0,2334,32,12,May,May,Monday,Pontiac,Monday,3,3
0,2335,55,9,May,May,Tuesday,Toyota,Tuesday,1,1
0,2336,65,6,Apr,May,Tuesday,Toyota,Wednesday,4,1
0,2337,27,11,Apr,May,Wednesday,Toyota,Tuesday,4,1
0,2338,51,5,Apr,Apr,Thursday,Chevrolet,Thursday,1,1
1,2339,32,16,Mar,Apr,Saturday,Chevrolet,Thursday,4,2
1,2340,60,1,Mar,Apr,Saturday,Mazda,Friday,4,1
0,2341,26,16,Dec,Dec,Tuesday,Honda,Thursday,1,3
0,2342,42,15,Nov,Dec,Wednesday,Pontiac,Friday,5,1
0,2343,72,6,Nov,Nov,Tuesday,Mercury,Thursday,1,1
0,2344,31,1,Oct,Nov,Saturday,Toyota,Wednesday,5,1
0,2345,29,6,Oct,Nov,Monday,Accura,Friday,5,1
0,2346,28,16,Oct,Oct,Thursday,Toyota,Thursday,4,4
0,2347,30,2,Oct,Nov,Friday,Mazda,Tuesday,5,1
0,2348,64,14,Oct,Oct,Thursday,Accura,Monday,2,3
0,2349,26,8,Oct,Oct,Friday,Mazda,Thursday,2,4
0,2350,47,9,Oct,Oct,Thursday,VW,Wednesday,1,4
0,2351,39,4,Sep,Sep,Saturday,Pontiac,Sunday,4,4
0,2352,34,14,Sep,Sep,Friday,Toyota,Monday,2,3
0,2353,74,16,Sep,Sep,Wednesday,VW,Tuesday,2,2
1,2354,40,3,Mar,Apr,Sunday,Chevrolet,Friday,4,5
0,2355,28,1,Jul,Jul,Saturday,Mazda,Tuesday,1,1
0,2356,34,15,Jul,Jul,Friday,Honda,Monday,1,3
0,2357,28,16,Jun,Jun,Tuesday,Honda,Thursday,5,5
0,2358,39,4,Jun,Jul,Monday,Jaguar,Tuesday,4,1
0,2359,30,2,Jun,Jun,Thursday,Pontiac,Thursday,4,4
0,2360,0,16,May,May,Friday,Honda,Wednesday,3,4
0,2361,19,3,May,May,Tuesday,Honda,Thursday,3,3
1,2362,34,6,Mar,Mar,Sunday,Pontiac,Monday,4,5
0,2363,45,13,May,May,Monday,Toyota,Friday,1,1
0,2364,0,14,May,May,Wednesday,Honda,Tuesday,1,2
0,2365,37,13,Apr,Apr,Saturday,Mazda,Monday,3,3
0,2366,31,8,Mar,Apr,Tuesday,Honda,Monday,5,3
0,2367,44,1,Nov,Nov,Sunday,Toyota,Monday,4,4
0,2368,35,12,Nov,Nov,Wednesday,Pontiac,Monday,2,2
0,2369,33,2,Nov,Nov,Friday,Mazda,Monday,2,2
0,2370,48,8,Nov,Nov,Thursday,Chevrolet,Friday,2,3
0,2371,27,7,Oct,Nov,Friday,Honda,Thursday,4,3
0,2372,34,5,Aug,Aug,Monday,Mazda,Thursday,4,4
0,2373,60,2,Jul,Aug,Monday,Pontiac,Tuesday,5,1
0,2374,36,15,Jul,Jul,Friday,Pontiac,Thursday,3,3
0,2375,42,15,Jul,Jul,Monday,Honda,Wednesday,2,2
0,2376,22,16,Jul,Jul,Friday,Toyota,Monday,2,2
0,2377,28,13,Apr,May,Saturday,Pontiac,Wednesday,5,3
0,2378,42,2,Apr,Apr,Monday,Pontiac,Tuesday,4,4
0,2379,30,3,Mar,Apr,Tuesday,Chevrolet,Thursday,5,1
0,2380,43,3,Mar,Mar,Monday,Toyota,Tuesday,4,5
0,2381,65,10,Mar,Mar,Monday,Pontiac,Tuesday,4,5
0,2382,44,3,Nov,Nov,Monday,Mazda,Tuesday,3,3
0,2383,62,4,Nov,Nov,Monday,Pontiac,Monday,2,2
1,2384,43,13,Mar,Apr,Monday,Mazda,Friday,5,2
0,2385,36,7,Oct,Oct,Sunday,Honda,Monday,4,4
0,2386,43,14,Oct,Oct,Sunday,Honda,Wednesday,4,4
0,2387,49,12,Oct,Oct,Thursday,Mazda,Wednesday,3,4
1,2388,50,16,Mar,Apr,Monday,Ford,Tuesday,5,1
1,2389,58,2,Mar,Apr,Tuesday,Toyota,Tuesday,5,1
0,2390,28,1,Jul,Jul,Thursday,Toyota,Tuesday,3,3
0,2391,34,4,Jul,Jul,Friday,Dodge,Monday,3,3
0,2392,43,6,Jul,Jul,Tuesday,Pontiac,Thursday,1,2
0,2393,41,16,Mar,Apr,Tuesday,Honda,Tuesday,5,1
0,2394,38,11,Jun,Jun,Friday,Honda,Friday,4,4
0,2395,29,8,Jun,Jun,Saturday,Honda,Monday,4,4
0,2396,31,12,Jun,Jun,Wednesday,Mazda,Wednesday,3,3
0,2397,35,1,May,Jun,Friday,Pontiac,Thursday,4,1
0,2398,53,16,May,May,Wednesday,Toyota,Wednesday,4,4
0,2399,64,4,Apr,Apr,Saturday,Mazda,Thursday,3,4
0,2400,38,8,Apr,Apr,Sunday,Mazda,Monday,2,2
0,2401,26,13,Sep,Sep,Friday,Toyota,Monday,1,1
0,2402,28,10,Apr,Apr,Sunday,Pontiac,Tuesday,1,1
0,2403,29,10,Mar,Mar,Sunday,Toyota,Tuesday,3,5
0,2404,34,9,Jul,Sep,Tuesday,Pontiac,Tuesday,4,4
0,2405,55,1,Jul,Aug,Thursday,Toyota,Friday,5,1
0,2406,21,6,May,May,Sunday,Chevrolet,Tuesday,5,5
0,2407,27,8,Apr,Apr,Friday,Mazda,Tuesday,2,2
0,2408,32,6,Apr,Apr,Saturday,Toyota,Monday,1,1
0,2409,54,4,Jul,Aug,Thursday,Toyota,Wednesday,4,1
0,2410,32,3,Mar,Mar,Tuesday,Honda,Friday,3,3
0,2411,42,3,Mar,Mar,Wednesday,Pontiac,Thursday,3,3
0,2412,38,10,Mar,Mar,Tuesday,Toyota,Wednesday,3,4
0,2413,53,9,Mar,May,Tuesday,Honda,Wednesday,4,3
0,2414,43,16,Mar,Apr,Monday,Accura,Friday,5,4
0,2415,41,11,Apr,Apr,Saturday,Pontiac,Monday,1,1
0,2416,31,5,Mar,Apr,Thursday,Pontiac,Thursday,5,3
0,2417,28,2,Apr,Apr,Tuesday,Toyota,Thursday,1,2
0,2418,43,12,Apr,Apr,Monday,Saturn,Tuesday,2,2
0,2419,42,15,Apr,Apr,Friday,Toyota,Friday,3,3
0,2420,62,7,Oct,Oct,Saturday,Pontiac,Monday,1,5
0,2421,32,10,Mar,Mar,Sunday,Toyota,Tuesday,1,2
0,2422,28,1,Mar,Mar,Monday,Pontiac,Monday,1,1
0,2423,53,3,Mar,Mar,Thursday,Pontiac,Monday,2,2
1,2424,32,15,Mar,Apr,Tuesday,Pontiac,Wednesday,5,3
0,2425,45,13,Mar,Mar,Friday,Honda,Friday,2,2
0,2426,55,8,Mar,Mar,Saturday,Honda,Wednesday,3,5
0,2427,43,12,Mar,Mar,Monday,Ford,Friday,3,4
0,2428,44,4,Mar,Mar,Tuesday,Mazda,Tuesday,5,5
0,2429,63,9,Jun,Jun,Tuesday,Honda,Wednesday,1,2
0,2430,53,15,Jun,Jun,Wednesday,Dodge,Thursday,3,3
0,2431,47,12,Jun,Jun,Saturday,Toyota,Monday,4,4
0,2432,35,12,Jul,Jul,Wednesday,Pontiac,Wednesday,2,2
0,2433,31,10,Oct,Nov,Tuesday,Toyota,Thursday,5,2
1,2434,51,15,Mar,Apr,Wednesday,Chevrolet,Monday,5,2
0,2435,78,14,Nov,Nov,Friday,Honda,Friday,3,3
0,2436,32,14,Nov,Nov,Friday,Toyota,Monday,3,3
1,2437,28,5,Mar,May,Wednesday,Toyota,Friday,5,1
0,2438,35,7,Nov,Nov,Wednesday,Mazda,Tuesday,2,4
0,2439,41,2,Nov,Nov,Tuesday,Chevrolet,Tuesday,2,2
0,2440,33,8,Oct,Nov,Tuesday,Chevrolet,Monday,5,1
0,2441,34,5,Oct,Nov,Monday,Chevrolet,Friday,5,1
0,2442,28,4,Oct,Oct,Tuesday,Honda,Tuesday,4,4
0,2443,46,10,Jul,Jul,Monday,Toyota,Thursday,1,1
0,2444,38,7,Jul,Jul,Tuesday,Pontiac,Tuesday,1,1
0,2445,31,6,Jun,Jun,Sunday,Mazda,Monday,4,4
0,2446,38,12,Jun,Aug,Wednesday,Toyota,Friday,4,1
0,2447,43,12,Jun,Jun,Tuesday,Honda,Tuesday,3,3
0,2448,49,3,Jun,Jun,Friday,Pontiac,Friday,3,3
0,2449,26,3,Jun,Jun,Saturday,Toyota,Monday,3,3
0,2450,28,7,Jun,Jun,Sunday,Mazda,Monday,1,1
0,2451,42,7,Mar,Mar,Tuesday,Honda,Tuesday,5,5
0,2452,49,4,Mar,Mar,Sunday,Accura,Tuesday,3,4
0,2453,50,2,Mar,Mar,Saturday,Chevrolet,Tuesday,3,4
0,2454,48,14,Mar,Mar,Friday,Chevrolet,Tuesday,3,4
0,2455,46,10,Mar,Nov,Saturday,Pontiac,Thursday,3,4
0,2456,45,2,Mar,Mar,Tuesday,Mazda,Tuesday,3,4
0,2457,47,10,Mar,Mar,Tuesday,Toyota,Wednesday,3,3
0,2458,42,15,Mar,Mar,Saturday,Toyota,Friday,2,3
1,2459,33,10,Mar,Apr,Thursday,Honda,Monday,5,1
0,2460,29,14,Mar,Mar,Friday,Mazda,Tuesday,1,4
0,2461,44,3,Oct,Nov,Friday,Toyota,Monday,5,5
0,2462,28,4,Sep,Sep,Thursday,Toyota,Friday,5,5
0,2463,32,16,Sep,Sep,Thursday,Toyota,Friday,5,5
0,2464,30,15,May,May,Saturday,Chevrolet,Tuesday,5,5
0,2465,41,8,May,Jun,Sunday,Ford,Wednesday,2,1
0,2466,35,6,Apr,Apr,Sunday,Mazda,Monday,3,3
0,2467,37,10,Apr,Apr,Thursday,Toyota,Wednesday,3,3
0,2468,54,15,Apr,Apr,Sunday,Pontiac,Monday,2,2
1,2469,61,15,Mar,Apr,Thursday,Toyota,Thursday,5,4
0,2470,66,1,Mar,May,Thursday,Toyota,Tuesday,5,2
0,2471,58,6,Mar,Apr,Tuesday,Honda,Wednesday,4,1
0,2472,32,1,Mar,Apr,Sunday,Mazda,Thursday,3,2
0,2473,0,8,Mar,Mar,Friday,Honda,Monday,3,4
0,2474,54,7,Mar,Mar,Wednesday,Pontiac,Monday,3,4
0,2475,27,13,Mar,Mar,Saturday,Mazda,Thursday,2,4
0,2476,37,1,Feb,Mar,Sunday,Pontiac,Friday,4,2
0,2477,59,9,Jan,Feb,Monday,Pontiac,Wednesday,1,1
0,2478,39,10,Jun,Jun,Friday,Mazda,Friday,2,2
0,2479,26,2,May,May,Sunday,Chevrolet,Monday,1,2
0,2480,41,13,Jul,Jul,Thursday,Pontiac,Friday,5,5
0,2481,31,1,Aug,Aug,Friday,Chevrolet,Monday,1,2
0,2482,42,4,Apr,May,Wednesday,Pontiac,Friday,3,2
0,2483,42,13,May,May,Tuesday,Pontiac,Friday,2,2
0,2484,35,2,Jun,Jul,Sunday,Toyota,Friday,4,1
1,2485,26,6,Apr,Dec,Friday,Pontiac,Wednesday,1,3
0,2486,34,3,Aug,Aug,Tuesday,Mazda,Tuesday,2,2
0,2487,34,15,Sep,Sep,Thursday,Pontiac,Friday,1,1
0,2488,51,6,Aug,Sep,Tuesday,Honda,Monday,5,1
0,2489,29,7,Sep,Sep,Tuesday,Toyota,Thursday,1,2
0,2490,51,15,Sep,Sep,Monday,Honda,Monday,1,1
0,2491,27,3,Oct,Oct,Monday,Chevrolet,Tuesday,1,2
0,2492,77,6,Nov,Nov,Saturday,Pontiac,Monday,3,4
0,2493,31,16,Dec,Dec,Tuesday,Toyota,Wednesday,2,3
0,2494,32,3,Dec,Dec,Friday,Pontiac,Thursday,2,3
0,2495,40,10,May,May,Sunday,Pontiac,Tuesday,4,4
0,2496,21,9,May,May,Saturday,Honda,Monday,2,3
0,2497,47,9,May,May,Wednesday,Saab,Tuesday,2,3
0,2498,30,5,Aug,Sep,Monday,Mazda,Friday,5,1
0,2499,27,16,Aug,Aug,Tuesday,Pontiac,Wednesday,4,4
0,2500,53,8,May,May,Friday,Chevrolet,Friday,3,3
1,2501,55,2,Apr,Apr,Friday,Pontiac,Friday,1,2
0,2502,31,9,May,May,Monday,Pontiac,Thursday,1,1
0,2503,56,10,Jul,Jul,Friday,Toyota,Wednesday,1,1
0,2504,29,7,Jun,Aug,Wednesday,Honda,Monday,5,1
0,2505,29,3,Jun,Jun,Wednesday,Honda,Thursday,4,4
0,2506,21,9,Aug,Aug,Saturday,Mazda,Tuesday,1,2
0,2507,36,15,Aug,Aug,Monday,Pontiac,Tuesday,1,2
0,2508,28,6,Sep,Sep,Wednesday,Toyota,Thursday,3,3
0,2509,48,5,Sep,Sep,Monday,Pontiac,Monday,4,4
0,2510,31,3,Sep,Sep,Sunday,Toyota,Thursday,4,5
0,2511,43,14,Oct,Oct,Monday,Honda,Monday,3,4
0,2512,49,5,Dec,Dec,Saturday,Pontiac,Monday,3,3
0,2513,39,7,Dec,Dec,Thursday,Pontiac,Friday,3,3
0,2514,43,4,Apr,Apr,Thursday,Pontiac,Thursday,1,1
0,2515,30,12,May,Jun,Saturday,Pontiac,Thursday,4,1
0,2516,53,15,May,May,Tuesday,Honda,Tuesday,4,4
0,2517,64,6,May,May,Saturday,Toyota,Monday,3,5
0,2518,52,9,May,May,Monday,Pontiac,Monday,3,3
0,2519,60,14,Jun,Jun,Saturday,Mazda,Tuesday,1,1
0,2520,33,7,Apr,Apr,Saturday,Accura,Tuesday,1,2
0,2521,65,9,Sep,Sep,Monday,Pontiac,Tuesday,4,4
0,2522,33,8,Oct,Oct,Sunday,Honda,Thursday,2,3
0,2523,45,11,Dec,Dec,Thursday,Toyota,Thursday,4,5
0,2524,33,16,Aug,Sep,Saturday,Mazda,Friday,4,1
0,2525,46,9,Jan,Mar,Thursday,Toyota,Tuesday,1,4
0,2526,0,8,Jan,Feb,Wednesday,Honda,Friday,4,1
0,2527,41,15,Dec,Dec,Thursday,Chevrolet,Thursday,1,3
0,2528,52,14,Jan,Jan,Friday,Toyota,Monday,2,3
0,2529,37,2,Jan,Jan,Thursday,Honda,Thursday,1,1
0,2530,41,11,Jan,Jan,Sunday,Toyota,Tuesday,1,1
0,2531,43,10,Feb,Mar,Thursday,Pontiac,Friday,1,4
0,2532,35,2,Mar,Mar,Tuesday,Toyota,Tuesday,1,1
0,2533,31,10,Feb,Feb,Tuesday,Toyota,Tuesday,4,4
0,2534,40,10,Feb,Feb,Thursday,Honda,Wednesday,3,4
0,2535,30,6,Jan,Feb,Saturday,Toyota,Wednesday,4,2
0,2536,71,8,Nov,Nov,Friday,Honda,Monday,4,4
0,2537,59,6,Nov,Nov,Wednesday,Mazda,Wednesday,4,4
0,2538,48,11,Nov,Nov,Thursday,Chevrolet,Monday,4,4
0,2539,28,5,Feb,Mar,Sunday,Pontiac,Thursday,4,1
0,2540,56,1,Feb,Mar,Friday,Honda,Wednesday,4,4
0,2541,54,14,Mar,Mar,Thursday,Accura,Friday,4,4
0,2542,34,16,Apr,Apr,Sunday,Honda,Monday,1,1
0,2543,40,11,Jan,Jan,Thursday,Pontiac,Monday,4,5
0,2544,42,4,Aug,Aug,Wednesday,Honda,Wednesday,2,3
0,2545,46,2,Jul,Jul,Tuesday,Chevrolet,Thursday,3,4
0,2546,58,7,Jul,Aug,Tuesday,Saturn,Thursday,3,1
0,2547,31,6,Jun,Jun,Tuesday,Toyota,Tuesday,4,4
0,2548,73,2,May,Jun,Tuesday,Pontiac,Friday,5,1
0,2549,31,16,Apr,Apr,Saturday,Honda,Tuesday,4,4
0,2550,54,14,Dec,Jan,Monday,Mazda,Thursday,2,4
0,2551,44,4,May,Nov,Sunday,Honda,Friday,1,3
0,2552,27,16,Oct,Oct,Friday,Mazda,Friday,2,2
0,2553,34,16,Aug,Aug,Saturday,Pontiac,Monday,1,2
0,2554,31,1,Aug,Aug,Tuesday,Chevrolet,Tuesday,1,1
0,2555,41,7,Jul,Aug,Monday,Honda,Wednesday,5,1
0,2556,30,10,Jul,Aug,Thursday,Mazda,Tuesday,4,1
0,2557,57,13,Jul,Jul,Wednesday,Mazda,Thursday,4,4
0,2558,34,6,Jul,Aug,Wednesday,Chevrolet,Wednesday,4,1
0,2559,35,15,May,May,Thursday,Honda,Friday,1,1
0,2560,65,7,May,May,Wednesday,Toyota,Friday,1,1
0,2561,36,11,Nov,Nov,Monday,Honda,Tuesday,4,4
0,2562,31,5,Nov,Nov,Monday,Pontiac,Monday,4,4
0,2563,44,15,Nov,Nov,Saturday,Mazda,Monday,2,3
0,2564,47,13,Sep,Sep,Saturday,Honda,Monday,2,2
0,2565,43,9,Aug,Aug,Wednesday,Mercury,Thursday,3,4
0,2566,44,14,Aug,Aug,Thursday,Pontiac,Wednesday,2,3
0,2567,55,12,Jul,Jul,Wednesday,Mercury,Thursday,3,4
0,2568,61,1,Jul,Jul,Wednesday,Mazda,Tuesday,2,3
0,2569,47,6,Dec,Dec,Sunday,Honda,Tuesday,1,4
0,2570,20,2,Nov,Nov,Wednesday,Toyota,Wednesday,5,5
0,2571,39,4,Nov,Nov,Monday,Mazda,Tuesday,4,5
0,2572,32,3,Nov,Nov,Sunday,Mercury,Monday,3,3
0,2573,42,15,Nov,Nov,Saturday,Pontiac,Monday,3,3
0,2574,31,8,Sep,Nov,Friday,Chevrolet,Wednesday,3,4
0,2575,38,5,Aug,Sep,Sunday,Pontiac,Wednesday,3,1
0,2576,29,1,Aug,Aug,Wednesday,Chevrolet,Friday,3,3
0,2577,31,11,Nov,Nov,Wednesday,Honda,Wednesday,3,3
0,2578,49,1,Nov,Nov,Monday,Toyota,Wednesday,3,3
0,2579,41,11,Nov,Nov,Tuesday,Mazda,Wednesday,3,4
0,2580,38,5,Apr,May,Wednesday,Chevrolet,Wednesday,3,1
0,2581,39,2,Apr,Apr,Saturday,Honda,Tuesday,4,4
0,2582,35,1,Apr,Apr,Sunday,Pontiac,Tuesday,4,4
0,2583,40,5,Apr,May,Tuesday,Toyota,Thursday,4,1
0,2584,35,3,May,May,Wednesday,Pontiac,Friday,1,1
0,2585,55,13,May,May,Monday,Toyota,Friday,1,1
1,2586,32,7,Apr,Apr,Monday,Ford,Tuesday,1,1
0,2587,39,14,May,Jun,Friday,Mazda,Friday,3,1
0,2588,24,7,Jun,Jun,Thursday,Mazda,Thursday,1,1
0,2589,50,2,Apr,May,Monday,Toyota,Tuesday,1,2
1,2590,33,16,Apr,Apr,Monday,Pontiac,Friday,1,4
0,2591,31,8,Jun,Jun,Friday,Toyota,Monday,2,2
0,2592,35,9,Jun,Aug,Sunday,Pontiac,Wednesday,3,4
0,2593,54,16,Jun,Jul,Friday,Honda,Friday,4,1
0,2594,47,3,Jul,Jul,Tuesday,Pontiac,Monday,1,2
0,2595,33,13,Jul,Jul,Sunday,Toyota,Wednesday,2,2
0,2596,46,13,Jul,Jul,Friday,Pontiac,Monday,2,2
0,2597,63,8,Jul,Aug,Saturday,Honda,Thursday,5,1
0,2598,53,5,Aug,Aug,Tuesday,Toyota,Thursday,2,3
0,2599,59,10,Aug,Aug,Monday,Pontiac,Tuesday,3,3
0,2600,38,14,Aug,Aug,Tuesday,Saab,Wednesday,4,4
0,2601,28,8,Aug,Sep,Wednesday,VW,Friday,4,1
0,2602,67,1,Sep,Nov,Tuesday,Pontiac,Tuesday,3,1
0,2603,35,3,Sep,Sep,Tuesday,Pontiac,Wednesday,4,5
0,2604,25,5,Oct,Oct,Monday,Mazda,Monday,1,1
0,2605,52,8,Oct,Nov,Sunday,Toyota,Thursday,3,1
0,2606,44,1,Oct,Nov,Friday,Pontiac,Wednesday,4,1
0,2607,47,2,Nov,Nov,Wednesday,Mazda,Thursday,1,1
0,2608,37,12,Nov,Nov,Wednesday,Chevrolet,Monday,2,3
0,2609,42,9,Nov,Nov,Tuesday,Toyota,Friday,2,3
0,2610,43,5,Dec,Dec,Tuesday,Toyota,Friday,2,3
0,2611,38,3,Dec,Dec,Sunday,Chevrolet,Tuesday,4,4
0,2612,54,4,Mar,Mar,Thursday,Mazda,Thursday,4,4
0,2613,45,8,Apr,Apr,Saturday,Chevrolet,Wednesday,1,3
0,2614,44,8,Apr,Apr,Monday,Honda,Monday,1,1
0,2615,47,6,Apr,Apr,Thursday,VW,Friday,3,4
0,2616,51,2,Apr,May,Thursday,Mazda,Thursday,4,1
0,2617,35,12,May,May,Tuesday,Toyota,Thursday,2,2
0,2618,36,14,Apr,Apr,Tuesday,Toyota,Monday,1,3
0,2619,56,2,May,May,Monday,Honda,Monday,4,4
0,2620,49,15,May,Jun,Thursday,Honda,Thursday,4,2
0,2621,35,5,Jun,Jun,Monday,Honda,Friday,2,3
0,2622,51,5,Jul,Jul,Saturday,Honda,Thursday,3,4
0,2623,55,5,Jul,Jul,Monday,BMW,Wednesday,3,3
0,2624,26,2,Jul,Jul,Saturday,Mazda,Wednesday,4,4
0,2625,39,16,Jul,Jul,Tuesday,Pontiac,Friday,4,5
0,2626,47,3,Jul,Aug,Friday,Accura,Wednesday,5,2
0,2627,26,13,Aug,Aug,Thursday,Toyota,Thursday,1,1
1,2628,54,12,Apr,Apr,Tuesday,Toyota,Friday,1,2
0,2629,75,11,Aug,Aug,Saturday,Pontiac,Monday,1,2
0,2630,64,7,Nov,Nov,Saturday,Pontiac,Monday,3,3
0,2631,30,5,Nov,Nov,Monday,Honda,Wednesday,3,4
0,2632,63,11,Apr,Apr,Tuesday,Pontiac,Tuesday,1,1
0,2633,46,16,Sep,Sep,Thursday,Pontiac,Wednesday,4,4
0,2634,21,16,Aug,Aug,Monday,Honda,Thursday,4,5
0,2635,63,15,Aug,Aug,Thursday,Toyota,Friday,1,1
0,2636,44,8,Aug,Sep,Saturday,Toyota,Tuesday,1,1
0,2637,29,6,Apr,Apr,Tuesday,Toyota,Wednesday,1,1
0,2638,60,12,Jul,Aug,Sunday,Honda,Tuesday,5,5
