FraudFound_P,Age,Make,NumberOfSuppliments,AgeOfVehicle,PastNumberOfClaims,VehiclePrice,AgeOfPolicyHolder,MaritalStatus,PolicyType,AccidentArea
0,-2.9540384395550423,6,3,7,1,5,0,2,2,1
0,-2.9540384395550423,6,3,7,0,5,0,2,2,1
0,0.6036414065517144,5,3,6,3,5,6,1,6,0
0,0.08481309566114575,17,2,5,1,1,5,1,2,1
0,-0.6563702056110952,9,3,5,0,0,4,2,1,1
0,-0.9528435261199916,17,3,4,1,4,4,2,0,1
0,-0.8787251959927674,6,3,3,3,5,4,2,4,1
0,0.15893142578836986,0,3,3,1,0,5,1,1,1
0,-0.8046068658655434,17,1,4,3,0,4,2,1,1
0,-1.3975535068833362,17,0,4,1,0,3,2,1,1
0,-0.9528435261199916,6,1,4,3,5,4,2,4,1
0,-0.7304885357383193,17,3,5,3,0,4,1,0,1
1,-2.9540384395550423,6,3,7,0,5,0,2,0,1
0,-1.0269618562472156,13,3,5,3,4,4,2,0,1
0,-0.3598968851021988,17,0,5,3,0,4,2,1,1
0,-0.9528435261199916,13,1,4,0,0,4,1,0,1
0,-0.8046068658655434,17,3,5,0,0,4,1,1,1
0,0.15893142578836986,9,2,5,1,0,5,1,1,1
0,-0.06342356459330244,6,3,4,2,0,5,2,2,1
0,0.6036414065517144,13,2,6,1,5,6,1,2,1
0,-0.8787251959927674,6,3,5,1,0,4,2,1,1
0,0.08481309566114575,6,1,5,0,5,5,1,4,1
0,1.4930613680784035,9,2,6,0,0,7,1,1,1
0,0.15893142578836986,13,2,5,0,0,5,1,0,1
0,-1.0269618562472156,5,0,4,2,5,4,1,7,1
0,-0.6563702056110952,6,1,5,1,0,4,1,2,1
0,-0.13754189472052653,13,1,6,1,0,5,1,2,1
0,-0.9528435261199916,13,2,5,0,1,4,1,1,1
0,-0.21166022484775063,17,3,5,1,1,5,1,2,1
0,1.122469717442283,13,3,3,1,4,6,1,1,1
1,2.456599659732317,17,3,6,3,4,8,1,0,1
0,-0.43401521522942293,13,1,3,2,5,4,2,2,1
0,-0.6563702056110952,9,3,4,1,1,4,1,2,1
0,-0.5822518754838711,15,0,3,0,1,4,1,1,1
0,-0.7304885357383193,6,3,4,3,0,4,1,2,1
0,-0.3598968851021988,17,2,4,2,0,4,2,2,1
0,-0.13754189472052653,18,0,4,0,5,5,1,0,1
0,1.122469717442283,17,2,5,3,1,6,1,2,1
0,-0.6563702056110952,17,2,4,1,0,4,2,2,1
0,-0.5822518754838711,9,3,4,3,1,4,1,1,0
0,0.08481309566114575,2,1,5,1,1,5,1,2,1
0,-0.7304885357383193,17,3,5,1,0,4,2,2,1
0,-0.508133545356647,13,2,5,3,1,4,1,1,0
0,1.7895346885873,6,2,5,2,0,7,1,1,1
0,-1.3975535068833362,17,3,4,2,0,3,2,2,1
0,1.4930613680784035,17,1,6,0,0,7,1,0,1
0,0.9742330571878349,17,1,6,1,1,6,1,0,1
0,-0.5822518754838711,9,0,4,3,5,4,2,1,1
0,-0.8046068658655434,6,2,5,1,1,4,1,1,1
0,1.5671796982056276,0,3,6,1,5,7,1,6,0
0,-1.1010801863744397,6,3,4,1,5,3,1,4,1
1,0.9001147270606108,2,1,6,1,1,6,1,1,1
0,0.9742330571878349,17,3,6,3,4,6,1,0,1
0,0.5295230764244904,12,2,6,2,5,6,1,7,1
0,-0.06342356459330244,15,0,5,2,1,5,1,1,1
0,0.6777597366789385,17,1,6,3,0,6,1,0,0
0,-0.43401521522942293,9,3,4,2,0,4,2,1,1
0,0.01069476553392166,15,3,3,3,1,5,1,0,1
0,-1.7681451575194567,6,3,1,0,5,1,2,4,1
0,0.30716808604281803,9,3,5,1,1,5,1,2,1
0,-0.8787251959927674,13,3,5,3,1,4,1,2,1
0,0.8259963969333867,2,3,6,1,2,6,1,2,1
0,-1.249316846628888,17,3,3,0,5,3,2,2,1
0,-0.8787251959927674,6,3,4,0,0,4,2,1,0
0,0.15893142578836986,13,3,5,1,1,5,1,2,1
0,1.937771348841748,2,3,6,3,5,8,1,6,1
0,0.30716808604281803,13,3,5,2,1,5,1,2,1
0,0.9001147270606108,17,3,6,0,1,6,1,1,1
0,1.4189430379511794,9,3,6,3,0,7,2,2,0
0,-0.7304885357383193,2,1,5,0,0,4,2,1,1
0,-0.43401521522942293,6,3,5,0,5,4,1,4,1
0,-0.21166022484775063,13,2,6,1,1,5,1,2,1
1,0.7518780668061626,6,3,6,3,5,6,1,4,1
0,0.23304975591559393,2,3,5,1,0,5,1,0,1
0,0.30716808604281803,13,3,5,2,1,5,1,1,1
0,-0.5822518754838711,9,3,4,0,0,4,1,1,1
1,0.15893142578836986,13,3,5,0,0,5,1,0,1
0,-1.3975535068833362,2,3,3,0,0,3,2,1,1
0,-0.43401521522942293,6,3,7,1,5,4,2,0,1
0,1.122469717442283,9,1,6,0,0,6,1,1,1
0,-2.9540384395550423,6,3,7,3,5,0,2,0,1
0,0.01069476553392166,13,0,6,1,5,5,1,2,0
0,0.3812864161700421,2,3,3,1,0,5,1,1,1
0,-0.13754189472052653,13,0,5,1,1,5,2,2,1
0,-0.5822518754838711,13,2,4,1,5,4,0,1,1
0,-0.3598968851021988,2,3,5,1,1,4,2,1,1
0,-0.43401521522942293,9,2,4,3,0,4,1,1,1
0,-0.3598968851021988,2,2,5,2,2,4,2,2,1
0,-0.21166022484775063,6,0,5,0,0,5,2,2,1
0,-0.3598968851021988,17,3,5,0,0,4,2,0,1
0,0.9742330571878349,6,2,6,1,0,6,1,0,1
0,-0.6563702056110952,6,3,4,0,1,4,2,2,1
0,-0.5822518754838711,13,1,5,3,4,4,1,1,1
0,1.122469717442283,17,3,6,1,0,6,1,2,1
0,1.863653018714524,17,1,6,1,0,7,1,0,1
0,-0.9528435261199916,17,1,4,1,0,4,2,0,0
0,0.8259963969333867,2,3,6,1,1,6,1,1,1
1,-0.5822518754838711,2,2,4,0,0,4,1,1,1
1,1.4930613680784035,9,3,5,0,0,7,1,1,1
0,-1.0269618562472156,6,0,3,3,0,4,1,1,1
0,0.15893142578836986,13,1,5,0,0,5,2,2,1
0,2.382481329605093,11,2,6,3,5,8,1,1,1
0,-0.6563702056110952,17,1,5,1,0,4,1,0,1
0,-0.8046068658655434,0,3,4,0,5,4,2,6,1
0,-0.8787251959927674,17,0,4,1,0,4,1,2,1
0,-0.7304885357383193,9,1,4,3,0,4,2,1,1
0,1.7895346885873,0,3,6,1,1,7,1,1,1
0,-1.0269618562472156,9,3,5,1,5,4,1,4,1
0,0.5295230764244904,18,2,6,1,1,6,1,2,1
0,-0.06342356459330244,13,3,5,0,4,5,2,2,1
0,-0.43401521522942293,17,2,5,0,4,4,1,1,1
0,2.5307179898595407,18,0,6,1,2,8,1,0,0
1,0.01069476553392166,2,0,5,1,1,5,1,0,1
0,-0.8787251959927674,9,1,4,3,0,4,2,1,1
0,-0.43401521522942293,6,3,4,1,5,4,1,2,1
0,-0.8787251959927674,6,2,4,1,0,4,1,2,1
0,-0.06342356459330244,7,1,5,3,1,5,1,0,0
0,-0.7304885357383193,13,3,3,0,1,4,2,2,1
0,-2.9540384395550423,6,3,7,0,5,0,2,0,1
0,-1.5457901671377843,6,2,2,1,0,2,2,1,1
1,-0.43401521522942293,13,0,5,1,1,4,1,1,0
0,0.3812864161700421,17,3,5,1,1,5,1,2,1
0,-2.9540384395550423,6,3,7,0,5,0,2,2,1
0,-0.21166022484775063,9,3,5,2,0,5,1,1,1
0,-0.6563702056110952,6,3,4,3,5,4,2,4,1
0,0.30716808604281803,17,3,5,3,1,5,2,2,0
0,-0.3598968851021988,13,0,4,1,0,4,1,1,1
0,-0.508133545356647,9,0,5,1,1,4,2,1,0
0,0.6036414065517144,2,2,6,1,0,6,1,2,1
0,-0.9528435261199916,6,3,5,1,5,4,1,4,1
0,-0.43401521522942293,9,1,4,3,0,4,1,1,1
0,1.4930613680784035,13,1,6,3,0,7,1,2,1
0,-0.28577855497497473,13,2,6,1,0,5,1,1,1
0,0.15893142578836986,6,1,5,3,4,5,1,0,1
0,-1.323435176756112,17,2,4,3,0,3,1,0,1
0,-0.8787251959927674,13,1,4,0,0,4,1,2,1
0,0.15893142578836986,13,2,5,2,1,5,1,2,1
0,-0.7304885357383193,2,1,4,1,0,4,2,1,1
0,0.23304975591559393,17,1,5,3,0,5,1,1,1
0,1.863653018714524,13,1,5,1,0,7,2,3,1
0,0.30716808604281803,9,3,5,2,1,5,1,2,1
0,1.6412980283328518,13,0,6,1,1,7,1,2,1
1,0.23304975591559393,9,3,5,3,0,5,1,1,1
0,-0.28577855497497473,6,3,5,3,0,5,1,1,1
0,0.23304975591559393,6,3,6,3,0,5,1,0,1
0,0.6777597366789385,9,0,5,3,5,6,1,0,1
1,0.7518780668061626,5,1,6,3,0,6,1,0,1
1,1.3448247078239555,17,2,6,3,4,7,1,0,1
0,-0.8787251959927674,17,3,4,3,0,4,2,0,1
0,-0.43401521522942293,3,2,4,0,1,4,1,1,0
0,0.23304975591559393,13,1,5,3,0,5,1,2,1
0,0.08481309566114575,6,3,4,3,0,5,1,0,1
0,-0.13754189472052653,6,0,6,1,5,5,1,2,1
0,-0.8046068658655434,6,0,4,1,0,4,2,2,1
0,-0.6563702056110952,9,0,5,1,4,4,2,2,1
0,-0.3598968851021988,13,0,3,0,4,4,1,1,1
0,0.9742330571878349,17,2,6,1,5,6,1,2,1
0,1.7895346885873,9,1,6,2,0,7,1,2,1
0,-0.13754189472052653,9,2,5,3,1,5,1,2,1
0,-1.0269618562472156,17,3,4,0,0,4,1,2,1
0,-0.8787251959927674,13,2,4,1,0,4,2,1,1
0,-0.8046068658655434,17,3,5,1,0,4,1,0,1
0,-0.43401521522942293,13,2,1,1,0,4,2,0,1
0,1.122469717442283,17,3,6,0,1,6,1,1,1
0,-1.3975535068833362,2,0,3,1,0,3,2,2,0
0,-0.9528435261199916,9,2,5,1,1,4,1,2,1
0,-0.5822518754838711,17,3,4,1,0,4,2,1,1
0,1.048351387315059,17,2,5,0,0,6,1,1,0
0,-0.5822518754838711,6,3,3,3,0,4,1,2,1
0,0.15893142578836986,13,2,5,3,5,5,1,1,1
0,-0.13754189472052653,17,3,5,1,1,5,1,2,1
0,0.9742330571878349,6,1,6,0,0,6,1,0,1
0,0.23304975591559393,0,3,5,0,1,5,2,2,1
0,0.08481309566114575,13,2,5,3,1,5,1,2,1
0,-0.6563702056110952,13,0,4,3,0,4,1,1,1
0,-0.8787251959927674,17,3,3,3,4,4,2,0,1
0,0.23304975591559393,16,3,5,0,2,5,2,1,1
0,0.15893142578836986,17,0,3,1,0,5,1,0,0
0,1.6412980283328518,13,1,6,1,0,7,1,0,1
0,-0.5822518754838711,17,3,4,1,1,4,1,2,1
0,-0.8787251959927674,13,0,4,3,0,4,1,1,1
0,0.9742330571878349,13,3,6,3,0,6,1,0,1
1,-0.5822518754838711,13,0,4,0,0,4,1,0,1
0,0.3812864161700421,6,3,4,3,4,5,1,0,1
0,1.122469717442283,6,3,6,2,0,6,1,1,1
0,0.23304975591559393,5,2,6,0,1,5,2,2,1
0,0.30716808604281803,9,0,5,3,0,5,1,1,1
0,1.715416358460076,6,3,6,3,0,7,1,0,1
0,0.9742330571878349,3,3,6,0,1,6,1,2,1
0,0.5295230764244904,17,3,5,3,0,6,1,1,1
0,-0.3598968851021988,13,1,5,2,0,4,2,2,1
0,-0.6563702056110952,17,3,5,0,1,4,2,0,0
1,0.8259963969333867,2,0,6,1,5,6,1,2,1
0,2.827191310368437,6,3,5,3,0,8,1,0,1
0,-0.5822518754838711,17,0,4,3,5,4,1,1,1
1,-0.8787251959927674,17,0,4,0,0,4,2,0,0
0,-0.3598968851021988,9,2,4,1,1,4,2,2,1
0,0.08481309566114575,2,3,4,0,1,5,2,2,1
0,-0.508133545356647,2,2,5,2,5,4,2,2,1
0,-0.43401521522942293,2,2,5,2,5,4,2,2,1
0,-0.8787251959927674,6,1,5,3,1,4,2,2,1
0,0.45540474629726624,17,3,6,3,0,6,1,0,1
0,-0.13754189472052653,13,3,5,1,1,5,1,1,0
0,-0.6563702056110952,9,3,5,3,1,4,1,1,1
0,-0.13754189472052653,17,3,6,3,1,5,2,1,1
0,0.23304975591559393,6,1,5,3,1,5,1,1,1
0,0.6777597366789385,13,3,6,3,0,6,1,1,1
0,-1.0269618562472156,17,1,4,1,0,4,2,2,1
0,-0.8787251959927674,9,2,4,1,1,4,1,2,1
0,0.15893142578836986,6,3,6,0,0,5,1,2,1
0,0.6777597366789385,0,3,5,3,0,6,1,1,1
0,0.7518780668061626,2,0,5,3,5,6,1,2,1
0,0.6036414065517144,2,3,5,1,3,6,1,2,1
0,0.45540474629726624,13,1,6,1,0,6,1,2,1
0,0.3812864161700421,9,1,5,0,0,5,2,2,1
0,0.5295230764244904,17,1,6,0,5,6,1,0,1
0,0.15893142578836986,17,3,6,2,5,5,1,2,1
1,-0.508133545356647,6,3,4,1,0,4,1,1,0
0,-0.8046068658655434,9,0,4,2,0,4,1,2,1
0,0.30716808604281803,17,2,6,2,5,5,2,0,1
0,-0.8787251959927674,17,1,4,1,4,4,1,1,0
0,-0.5822518754838711,17,2,4,1,0,4,1,0,1
0,-0.7304885357383193,2,3,4,1,0,4,2,1,1
0,0.08481309566114575,5,1,5,1,1,5,1,2,1
0,-0.3598968851021988,9,0,4,1,1,4,2,1,1
0,-0.21166022484775063,17,0,5,0,5,5,1,2,1
0,1.048351387315059,13,0,4,3,0,6,1,2,1
1,1.5671796982056276,17,3,6,2,1,7,1,0,1
0,1.937771348841748,17,0,5,3,4,8,1,0,1
0,1.3448247078239555,6,2,6,1,1,7,1,2,1
0,-0.5822518754838711,9,0,3,0,0,4,2,2,1
0,-2.9540384395550423,6,3,7,1,5,0,2,2,1
0,1.048351387315059,13,2,6,3,0,6,1,0,1
0,-0.9528435261199916,9,3,4,1,1,4,2,2,1
0,-0.21166022484775063,13,3,5,1,0,5,1,2,1
0,1.4189430379511794,13,3,5,0,0,7,1,2,1
0,-0.06342356459330244,9,1,5,2,1,5,1,2,1
0,-1.0269618562472156,2,3,5,1,1,4,1,0,1
0,0.08481309566114575,13,1,5,3,0,5,2,1,1
0,-0.6563702056110952,2,1,4,0,0,4,1,2,1
0,0.15893142578836986,13,3,5,3,4,5,1,0,1
0,0.15893142578836986,13,0,5,3,0,5,1,2,1
0,-0.3598968851021988,17,3,3,0,0,4,2,0,1
1,-1.0269618562472156,13,3,5,3,0,4,1,0,0
0,-0.43401521522942293,9,0,4,1,5,4,1,0,1
0,-0.43401521522942293,13,3,3,3,0,4,1,0,1
0,0.8259963969333867,6,3,5,3,5,6,1,4,1
0,-0.8046068658655434,17,1,5,1,0,4,1,1,1
0,0.8259963969333867,6,2,5,2,0,6,1,2,1
0,-0.9528435261199916,2,3,5,1,5,4,1,1,0
0,2.753072980241213,13,2,6,0,0,8,1,2,1
0,-0.6563702056110952,17,2,4,0,0,4,1,0,1
0,-0.5822518754838711,13,3,3,3,0,4,2,1,1
0,0.01069476553392166,13,3,5,1,0,5,1,2,1
0,-1.3975535068833362,6,3,3,0,0,3,2,1,0
0,0.5295230764244904,15,3,6,1,1,6,1,2,1
0,-0.7304885357383193,9,1,5,3,1,4,2,1,0
0,-0.9528435261199916,13,0,5,1,0,4,1,1,1
0,0.9742330571878349,2,0,5,1,1,6,1,2,1
1,1.122469717442283,13,3,6,1,1,6,1,0,1
0,-0.6563702056110952,13,2,4,2,0,4,1,1,1
0,1.1965880475695072,17,0,6,1,5,7,2,0,1
0,-0.8046068658655434,6,3,7,1,5,4,2,1,1
0,-0.8046068658655434,6,0,5,0,0,4,1,1,1
0,-1.3975535068833362,9,2,4,0,0,3,2,1,1
0,-0.28577855497497473,13,2,5,1,0,5,1,2,1
0,-0.8787251959927674,17,3,4,3,0,4,2,1,1
0,0.6036414065517144,13,2,5,2,0,6,1,2,1
0,-0.6563702056110952,17,2,4,3,0,4,2,0,1
0,0.23304975591559393,6,1,5,1,0,5,2,0,1
0,0.6777597366789385,13,3,6,0,2,6,1,6,1
0,-0.06342356459330244,13,1,5,3,0,5,1,1,0
0,0.23304975591559393,13,3,5,1,0,5,1,1,1
0,-0.7304885357383193,13,3,5,1,0,4,1,1,1
0,0.9742330571878349,6,2,5,1,5,6,1,2,1
0,1.7895346885873,17,1,6,3,0,7,1,2,1
0,0.9001147270606108,13,2,6,2,1,6,1,2,1
0,1.4930613680784035,9,2,5,3,1,7,1,2,1
0,-0.508133545356647,0,3,4,0,1,4,1,0,1
0,1.863653018714524,13,0,3,3,1,7,1,1,1
0,-0.508133545356647,6,3,3,1,0,4,1,1,1
0,0.3812864161700421,17,2,5,3,4,5,2,0,0
0,-0.508133545356647,9,2,4,1,0,4,2,2,1
0,0.45540474629726624,17,3,6,1,0,6,1,2,1
0,-2.9540384395550423,6,3,7,0,5,0,2,2,1
0,0.08481309566114575,2,3,5,3,5,5,1,1,0
0,0.9001147270606108,17,1,6,1,4,6,1,0,1
0,-0.21166022484775063,6,2,4,1,0,5,1,1,1
0,0.08481309566114575,17,1,5,2,1,5,1,2,1
0,0.23304975591559393,13,3,5,2,4,5,1,2,1
0,-0.3598968851021988,17,0,5,3,0,4,1,0,1
0,-0.6563702056110952,17,3,4,1,0,4,2,2,1
0,0.01069476553392166,6,3,5,2,0,5,1,2,0
0,-0.7304885357383193,17,0,5,3,0,4,1,1,0
0,2.3083629994778687,6,1,6,1,0,8,1,0,1
0,1.4189430379511794,9,0,6,3,0,7,1,1,1
0,0.6036414065517144,2,2,5,2,5,6,1,1,1
0,-0.8787251959927674,13,3,4,1,0,4,1,1,1
0,1.1965880475695072,6,3,6,2,1,7,2,2,1
0,1.048351387315059,0,2,5,0,1,6,1,1,1
0,-0.43401521522942293,6,1,4,3,0,4,1,1,0
0,0.01069476553392166,13,0,5,0,0,5,1,2,0
0,0.15893142578836986,6,0,4,0,0,5,1,1,1
0,0.45540474629726624,2,2,6,1,5,6,1,6,1
0,1.3448247078239555,16,1,6,1,2,7,1,0,1
0,-0.6563702056110952,17,2,3,2,4,4,2,2,1
0,2.456599659732317,13,0,6,3,4,8,1,0,1
0,-0.6563702056110952,6,2,3,1,0,4,1,2,1
0,1.048351387315059,9,2,5,2,0,6,1,2,1
0,0.30716808604281803,6,3,5,1,0,5,1,1,1
0,-0.9528435261199916,9,1,4,2,0,4,2,2,1
0,-0.43401521522942293,13,3,4,0,5,4,2,0,0
0,-0.6563702056110952,2,1,4,2,0,4,1,1,1
0,0.08481309566114575,6,1,3,0,0,5,1,1,1
0,-0.7304885357383193,9,3,3,3,0,4,2,1,0
0,1.2707063776967313,9,3,5,3,0,7,1,0,1
0,-0.43401521522942293,2,1,4,2,0,4,2,1,1
0,-0.3598968851021988,6,0,4,3,0,4,1,1,1
0,1.863653018714524,17,3,6,1,0,7,0,1,1
0,-0.28577855497497473,6,2,5,2,1,5,1,1,1
0,-0.6563702056110952,13,1,3,1,0,4,1,2,1
0,0.30716808604281803,9,3,5,3,4,5,1,0,1
0,0.5295230764244904,6,3,6,1,0,6,1,0,1
0,0.23304975591559393,11,3,6,1,5,5,1,2,1
0,0.30716808604281803,13,3,4,1,0,5,2,1,1
0,1.122469717442283,11,3,6,1,1,6,1,6,0
0,1.5671796982056276,9,0,5,2,0,7,2,2,1
0,0.5295230764244904,6,3,5,2,0,6,2,2,1
0,-1.4716718370105601,17,1,0,0,0,2,2,1,1
0,-0.06342356459330244,9,2,5,1,1,5,1,2,1
0,-0.5822518754838711,11,0,5,0,5,4,1,1,1
0,0.15893142578836986,13,2,6,1,4,5,1,1,1
0,-0.6563702056110952,2,2,3,1,0,4,2,0,1
0,-0.13754189472052653,13,2,5,1,0,5,1,3,1
0,-0.8046068658655434,2,3,2,0,0,4,2,1,1
0,-0.6563702056110952,6,2,5,1,1,4,2,2,1
0,0.6777597366789385,17,3,6,0,0,6,1,0,1
0,0.08481309566114575,9,3,4,1,0,5,1,2,0
0,-0.13754189472052653,2,2,5,3,0,5,1,1,1
0,-0.06342356459330244,6,3,5,1,0,5,1,1,1
0,-0.3598968851021988,13,3,4,0,4,4,1,1,1
0,0.01069476553392166,17,2,5,3,0,5,1,0,1
0,-0.3598968851021988,13,3,4,0,0,4,2,2,1
0,1.122469717442283,17,0,6,1,0,6,1,0,1
1,-0.5822518754838711,5,2,4,0,0,4,2,1,1
0,-0.06342356459330244,9,0,5,1,0,5,1,2,1
0,-1.1751985165016638,9,3,3,1,0,3,2,2,1
0,0.7518780668061626,17,3,6,1,0,6,1,1,1
1,-0.508133545356647,13,3,4,0,4,4,1,0,1
0,-0.6563702056110952,17,3,5,1,0,4,2,0,1
0,-0.3598968851021988,13,2,5,1,4,4,1,1,1
0,1.048351387315059,6,0,6,3,4,6,1,1,1
0,0.5295230764244904,13,3,6,3,4,6,1,0,1
0,-0.508133545356647,17,3,2,0,0,4,2,0,1
0,0.45540474629726624,13,2,6,2,0,6,1,1,1
0,1.715416358460076,6,3,6,3,5,7,1,4,1
0,0.9742330571878349,17,3,5,0,0,6,1,1,1
0,1.4189430379511794,13,3,6,1,0,7,1,2,0
0,-0.13754189472052653,15,3,5,3,1,5,1,1,1
0,-0.8787251959927674,18,2,5,1,1,4,1,0,1
0,2.011889678968972,13,3,6,3,0,8,1,2,1
0,-0.3598968851021988,13,2,4,3,0,4,2,2,1
0,-1.1010801863744397,9,1,3,3,0,3,2,2,1
0,0.9001147270606108,17,3,6,3,0,6,1,1,1
0,0.30716808604281803,13,0,5,1,0,5,2,2,1
0,0.5295230764244904,9,3,6,3,5,6,1,6,1
0,-0.21166022484775063,2,3,5,3,1,5,1,2,1
0,0.15893142578836986,17,2,6,1,1,5,1,2,1
0,0.23304975591559393,17,1,5,2,0,5,1,2,1
0,-0.13754189472052653,2,3,4,1,0,5,1,1,1
0,1.048351387315059,9,3,5,1,0,6,1,2,1
0,0.3812864161700421,2,2,5,3,0,5,1,1,1
0,0.30716808604281803,6,2,6,2,5,5,2,2,1
0,0.5295230764244904,18,3,5,1,5,6,1,2,0
0,0.8259963969333867,9,1,6,3,0,6,1,2,1
0,-0.3598968851021988,17,0,4,1,0,4,2,2,1
0,-0.28577855497497473,17,0,3,3,0,5,1,0,1
0,1.1965880475695072,6,3,5,1,0,7,1,2,1
0,0.6777597366789385,6,1,6,3,5,6,1,4,1
0,-0.3598968851021988,6,3,4,3,5,4,2,4,1
0,0.8259963969333867,6,3,5,0,0,6,1,2,1
0,1.122469717442283,1,3,5,3,0,6,1,0,1
0,-1.0269618562472156,9,3,4,1,0,4,2,1,1
0,-0.06342356459330244,13,3,3,0,0,5,1,2,1
0,0.5295230764244904,0,2,6,1,1,6,1,1,1
0,-1.0269618562472156,17,2,3,2,1,4,2,2,1
1,1.048351387315059,17,3,6,0,1,6,1,0,1
0,2.604836319986765,13,0,6,0,0,8,1,0,1
0,1.7895346885873,13,3,6,1,0,7,1,2,1
0,-0.7304885357383193,6,3,3,1,1,4,2,2,1
0,1.715416358460076,13,3,6,3,0,7,1,0,1
0,0.45540474629726624,13,3,6,3,0,6,1,1,1
0,-1.3975535068833362,6,3,3,3,1,3,2,1,1
0,1.715416358460076,17,3,4,3,0,7,1,0,1
0,0.30716808604281803,17,2,5,0,0,5,1,1,1
0,-0.8046068658655434,17,2,4,1,0,4,1,0,1
0,1.4930613680784035,6,3,6,0,0,7,1,1,1
0,2.382481329605093,13,2,5,0,0,8,1,0,1
0,0.08481309566114575,17,3,5,3,1,5,1,1,0
0,1.6412980283328518,13,2,6,1,0,7,1,2,1
1,-2.9540384395550423,6,3,7,3,5,0,2,0,1
0,0.15893142578836986,13,2,6,1,1,5,1,2,0
0,1.1965880475695072,13,3,6,1,1,7,1,0,1
0,0.30716808604281803,9,3,5,0,1,5,2,1,1
1,-0.5822518754838711,13,0,3,1,0,4,2,0,1
0,1.6412980283328518,13,3,6,2,0,7,1,1,1
0,-0.13754189472052653,9,3,5,0,1,5,1,1,1
0,0.3812864161700421,9,3,5,3,0,5,2,1,1
0,1.1965880475695072,17,3,6,1,1,7,1,2,1
0,1.6412980283328518,13,2,6,1,4,7,1,1,1
0,-0.508133545356647,13,1,5,2,1,4,1,2,1
0,-0.9528435261199916,17,1,5,2,5,4,2,2,1
0,-0.21166022484775063,6,3,5,2,0,5,2,2,0
0,-0.6563702056110952,0,3,5,0,0,4,1,2,1
0,-0.3598968851021988,13,3,3,3,4,4,2,0,1
0,-0.28577855497497473,6,3,5,2,1,5,1,2,1
0,-0.06342356459330244,17,2,5,2,0,5,1,2,1
0,-0.9528435261199916,18,3,5,3,0,4,1,0,1
0,1.715416358460076,6,1,6,1,0,7,1,1,1
0,1.6412980283328518,13,1,5,3,4,7,1,0,1
0,1.2707063776967313,17,3,5,0,5,7,1,1,1
0,-1.3975535068833362,13,3,3,3,0,3,2,0,1
0,1.7895346885873,17,3,4,0,5,7,1,2,1
0,-0.06342356459330244,13,1,4,1,1,5,1,1,1
0,-0.9528435261199916,6,3,4,1,0,4,2,0,1
0,0.08481309566114575,9,0,4,3,0,5,1,1,0
0,1.4189430379511794,13,2,6,0,5,7,1,1,1
0,-0.43401521522942293,13,1,5,0,0,4,2,1,1
0,0.8259963969333867,6,0,4,2,5,6,1,0,1
0,-0.5822518754838711,17,3,4,1,0,4,2,0,1
0,0.01069476553392166,17,3,5,3,0,5,1,2,1
0,0.7518780668061626,13,2,5,3,0,6,1,1,1
0,-0.7304885357383193,9,3,4,3,0,4,2,1,1
0,-1.0269618562472156,17,2,4,3,0,4,1,2,1
0,-1.1010801863744397,13,3,2,2,0,3,2,2,1
0,-1.3975535068833362,13,3,3,3,0,3,1,0,1
1,-0.5822518754838711,5,3,4,3,0,4,1,0,0
0,1.048351387315059,13,3,6,0,1,6,1,0,1
0,-0.7304885357383193,13,2,4,3,0,4,0,1,0
0,0.01069476553392166,15,3,5,0,1,5,1,1,1
0,0.15893142578836986,17,2,4,1,4,5,1,0,0
0,-1.1010801863744397,9,2,2,3,0,3,2,0,0
0,1.048351387315059,13,3,4,0,0,6,1,0,1
0,-0.8787251959927674,9,2,4,0,5,4,2,4,1
0,0.01069476553392166,13,3,5,0,0,5,1,0,0
0,-1.3975535068833362,13,0,3,2,1,3,2,1,1
0,-0.43401521522942293,13,3,5,2,4,4,1,0,1
0,-0.06342356459330244,17,3,5,1,1,5,1,2,1
0,0.08481309566114575,6,2,6,3,0,5,1,1,0
0,0.5295230764244904,6,2,6,0,0,6,1,0,1
0,1.048351387315059,17,3,5,3,0,6,1,1,1
0,1.863653018714524,0,3,6,3,5,7,1,6,0
0,-0.06342356459330244,13,3,5,1,1,5,1,2,1
0,-0.28577855497497473,13,2,5,0,0,5,2,2,0
0,-2.9540384395550423,6,3,7,0,5,0,2,2,1
0,-0.8787251959927674,13,0,4,2,0,4,1,2,1
0,0.9001147270606108,17,0,5,1,0,6,1,2,1
0,2.2342446693506446,9,3,6,3,5,8,1,4,1
0,-0.9528435261199916,17,0,5,1,0,4,1,0,1
0,-0.28577855497497473,2,2,5,0,1,5,1,2,1
0,-0.28577855497497473,6,2,4,1,4,5,1,1,0
0,-0.8046068658655434,17,3,3,1,0,4,2,0,1
0,-0.8787251959927674,17,2,3,1,0,4,2,2,1
0,-0.8787251959927674,18,2,4,0,5,4,2,1,1
0,-1.0269618562472156,6,3,5,0,5,4,1,4,1
0,0.9001147270606108,2,1,5,2,0,6,1,2,1
1,0.3812864161700421,13,3,5,3,0,5,1,1,1
0,1.2707063776967313,13,1,4,3,0,7,2,1,1
0,-0.508133545356647,6,3,4,1,1,4,1,0,1
0,-0.9528435261199916,2,0,4,0,0,4,2,0,0
0,-0.508133545356647,13,3,3,3,0,4,1,1,1
0,1.6412980283328518,9,2,5,0,4,7,1,1,1
0,0.6036414065517144,2,2,5,0,0,6,1,2,1
